user,user,lat,long
10285,10285,34.7519414,-82.16897578
3819851,3819851,33.82839,-84.2750183
3830721,3830721,38.7336368,-90.14333201
6057882,6057882,35.635889,139.88684836
6409412,6409412,40.7142,-74.0064
7692442,7692442,38.90292691,-77.050166
8560132,8560132,43.154925,-83.19565823
9745112,9745112,41.4768,-81.469
10524862,10524862,39.54854,-76.3154
12270992,12270992,51.57483013,-0.08795402
14219270,14219270,40.75166,-111.44954
14289249,14289249,40.72782,-73.99077
14386940,14386940,42.46529556,-98.64487774
14566803,14566803,39.7488171,-81.61902353
14572625,14572625,32.95448871,-96.6471716
15432266,15432266,36.1619,-86.7722
15646356,15646356,50.927213,3.40583006
15691524,15691524,37.91,-122.047
16197215,16197215,41.4328,18.68759
16275761,16275761,37.98251064,-84.53838651
16579539,16579539,45.00749524,-93.14626
16581162,16581162,40.73492,-73.98827
16615404,16615404,39.7392,-97.3092
16684366,16684366,41.87251551,-80.23427554
16745759,16745759,41.51787563,-73.04584639
16828170,16828170,38.6287731,-84.58017826
16881624,16881624,32.7,-84.30827113
16988595,16988595,40.711633,-74.013446
16990562,16990562,38.9729,-76.5012
17116533,17116533,33.0800613,-96.8
17190774,17190774,36.06869,-80.27206
17248169,17248169,33.7714,-84.2978
17389724,17389724,33.7064203,-82.53469869
17642508,17642508,42.46529003,-73.20623732
17733768,17733768,37.6826,-113.074
17734782,17734782,43.92867294,-78.88619
17923187,17923187,31.29369952,121.355522
18071302,18071302,41.9644,-73.4406
18085228,18085228,43.86666667,-83.82
18538247,18538247,34.00120323,-84.35000393
18577023,18577023,38.88973011,-77.00703621
18641568,18641568,36.15245256,-86.6744
18791913,18791913,55.79465,37.75026
18946054,18946054,42.17524922,-71.13415517
19223245,19223245,34.96247414,-86.64401555
19569358,19569358,40.6499,-74.3432
19626613,19626613,35.99231,-83.92698
19679588,19679588,37.89411,114.044506
19680574,19680574,33.5831,-111.8761806
19700923,19700923,33.7615065,-81.46729338
19811386,19811386,40.67651,-73.78082
19929207,19929207,40.72008,-74.00499
19947291,19947291,39.0685,-95.6663
20245148,20245148,52.22020641,0.12496996
20364570,20364570,52.0594,1.1556
20529586,20529586,40.74988781,-73.84350331
21198215,21198215,40.7142,-74.0064
21483130,21483130,41.97751817,1.43333
22019970,22019970,32.7893,-79.9863
22081631,22081631,36.05607985,-112.12003139
22682484,22682484,40.7142,-73.94111111
23007582,23007582,33.209621,-87.54630699
23352100,23352100,34.11192437,-118.3386457
23354879,23354879,34.11192437,-118.3386457
23394258,23394258,33.97,-84.03
23535448,23535448,32.683727,-99.18118189
23609102,23609102,40.7779,-73.87200384
23749258,23749258,54.99912131,-1.37986
23788858,23788858,34.62013,-84.3737
23941676,23941676,49.27841667,-93.3497299
24514995,24514995,33.4793262,-84.16
24755071,24755071,31.50926,-82.84998178
25055750,25055750,36.80328386,-76.08215321
25194878,25194878,36.40442033,-77.64026103
25202388,25202388,32.857975,-96.8
25205721,25205721,41.02328124,-73.69706506
25508542,25508542,37.33731,-121.88635
25521458,25521458,40.99120352,-73.92645
25830032,25830032,35.22694444,-80.84333333
26012373,26012373,42.51967154,-70.89072526
26092469,26092469,52.36292,-2.16698302
26493881,26493881,40.68056381,-73.58189622
26818177,26818177,44.982819,-76.58744
27455711,27455711,43.0242,-71.58333333
28161602,28161602,51.51508143,-0.142
28193710,28193710,38.8409,-104.796
28382741,28382741,41.94876717,-87.65447097
28424711,28424711,33.77387363,-81.76048
28725138,28725138,40.7022,-73.318
29253539,29253539,33.76941,-80.11725798
29260048,29260048,40.30654,-76.81122
29854960,29854960,48.87453368,2.7845192
29998633,29998633,32.394679,-81.8204051
30212242,30212242,42.36579365,-71.05301768
30379580,30379580,38.8427099,-82.13839
30984346,30984346,40.16491645,-76.72714
31566497,31566497,41.90216,-87.62871
32329555,32329555,32.82180807,-97.45631842
32354020,32354020,34.28294502,-81.40931568
32612108,32612108,43.9826,-78.1689
33454567,33454567,40.62909,-74.0233
33619826,33619826,49.27148215,-123.13520593
33993586,33993586,36.12209204,-82.30891465
34506051,34506051,41.89098,-87.64685
34675318,34675318,40.6803,-80.0971
34736184,34736184,48.4801903,55.82075915
34926548,34926548,33.27,-79.1
34934509,34934509,31.47667,-81.13
35196855,35196855,33.75624552,-84.354273
35228085,35228085,42.36345,-71.0521048
35312717,35312717,41.5225,-88.1406
35820634,35820634,40.5724,-111.86
36138505,36138505,40.8149192,-73.9436715
37813093,37813093,36.2997,-76.2233
38409012,38409012,39.0,-80.5
38524660,38524660,40.79655795,-73.82476961
38632441,38632441,55.944167,-4.24254623
40256580,40256580,35.5,-80.0
40360183,40360183,40.7207559,-74.0007613
41061127,41061127,33.77290597,-84.05894896
41339403,41339403,40.51052,-79.99678106
41431349,41431349,47.6142899,-80.84333333
41901869,41901869,42.36137,-71.06387
42049803,42049803,37.5383,-77.4615
42074161,42074161,36.1785408,-86.70349
42323552,42323552,44.968025,-84.43616726
43002297,43002297,34.0631714,-81.5494125
43574503,43574503,33.00339898,-79.8709323
43879895,43879895,55.6761,12.5683
45744330,45744330,40.25145584,-76.92037627
45956963,45956963,39.71742,-82.9678305
46277380,46277380,33.96,-78.88929447
46486358,46486358,40.0,-80.2241
46527987,46527987,43.39957495,-71.9602896
46742666,46742666,40.78487,-73.64882
47667263,47667263,53.28620551,-6.44605757
48747599,48747599,37.6152,-77.4708
49789186,49789186,36.10255224,-80.23938
50168746,50168746,32.3287542,-96.1769557
50349194,50349194,41.9614,-87.6385
50612214,50612214,41.8787003,-87.6359787
50631820,50631820,43.1333,-79.4333
50948529,50948529,40.71560531,-74.27164435
51595061,51595061,40.855819,-73.926952
54089005,54089005,31.144,121.657
55001026,55001026,40.20188892,-85.40932825
55450285,55450285,34.33222222,-82.38722222
56805047,56805047,38.8951,-64.5
57825035,57825035,40.76695665,-73.97374244
57865488,57865488,43.7166,-79.3407
58030028,58030028,40.7098597,-74.1340891
58372932,58372932,53.5667,-113.4961719
58763514,58763514,40.92616213,-73.85339658
58957485,58957485,36.0896,-79.4456
59305914,59305914,39.3947,-95.69624
59380673,59380673,41.91625486,-83.3336
59475650,59475650,52.5,4.90530039
59721062,59721062,32.7,-86.7
60125757,60125757,43.846936,-79.3749663
61356353,61356353,37.98611111,25.015266
61598615,61598615,51.879498,2.18095663
61603572,61603572,44.15721,12.4692
62406311,62406311,40.4154,-85.4223
62826316,62826316,38.18281269,-81.0715054
63211545,63211545,39.85684839,-76.66875741
63517561,63517561,40.2709,-74.043
64577333,64577333,33.35469141,-81.5796
64619379,64619379,32.9537093,-96.59595556
64694600,64694600,38.94902524,-77.44765581
64897205,64897205,32.2817192,-95.3078308
65891342,65891342,47.44395909,-81.311582
67579851,67579851,33.5315,-117.769
68462572,68462572,35.2633,-86.70826778
68730213,68730213,40.81222222,-77.85611111
70059146,70059146,48.86335964,2.7845192
72189004,72189004,42.094883,-71.2662354
74213300,74213300,35.22694444,-80.1341
76602241,76602241,51.50711486,28.23180176
79050763,79050763,35.0584,-80.8447
79319564,79319564,40.73956,-73.99409
82901665,82901665,40.35411278,-74.06524155
83997088,83997088,51.42883386,-97.0549
85112431,85112431,33.51374124,-82.10930258
86265662,86265662,53.48019443,-2.24894699
87188071,87188071,65.6884921,176.9171299
89613166,89613166,41.925,-73.8604
90956095,90956095,33.62460778,-97.03919988
91190097,91190097,39.413453,-76.46227
92361572,92361572,34.1026192,-118.3282849
93953545,93953545,41.771944,-72.677222
96171219,96171219,33.68422123,-78.88619471
100214189,100214189,33.8171376,-81.557256
100641822,100641822,40.7100096,-74.0128789
101997403,101997403,34.0260664,-117.156
103397967,103397967,40.75945112,-73.98464464
107490948,107490948,40.68501607,-73.91897913
107591264,107591264,33.7655,-81.4129
110306471,110306471,33.2475,-16.55174
112586615,112586615,32.97922164,-97.05339054
113497119,113497119,37.5,148.23370295
114745515,114745515,43.7333,-81.698
115273926,115273926,35.9729,-82.57833333
115931886,115931886,40.42606,-74.86754
119796884,119796884,37.40322,-121.96985
121191340,121191340,33.81177914,-84.14509127
121922354,121922354,35.05550284,-81.3691196
123356194,123356194,40.7142,-74.0064
123370073,123370073,53.48816991,-2.2439175
124339670,124339670,32.74711024,-117.25090027
129348336,129348336,40.0,-82.4646
131655092,131655092,42.775833,18.10924
131912469,131912469,44.97355738,-93.25751
133356665,133356665,35.1174,-83.3781
133691877,133691877,40.73447,-74.17048
133864135,133864135,38.93967529,-76.8238218
135579689,135579689,40.58381794,-73.6643315
137091670,137091670,40.92146,-73.84602157
138461376,138461376,40.15688,-74.7609
144803849,144803849,39.1621,-86.529
145312538,145312538,51.4917427,13.3667
148104820,148104820,41.7076,-88.196
149100718,149100718,40.771436,-72.730422
149701795,149701795,45.9767,13.3381
155293922,155293922,39.7294,-81.466639
155942134,155942134,38.09699858,-84.42043454
158219561,158219561,40.1264349,-74.9781975
161052715,161052715,52.3838918,8.67159226
