user,user,lat,long
3819851,3819851,33.8508,-84.29548
3830721,3830721,38.60173243,-90.24288607
6057882,6057882,35.6501989,139.89022225
7692442,7692442,39.14311761,-77.228831
8560132,8560132,51.4136,9.13028
9745112,9745112,41.5511,-81.3078477
11241582,11241582,48.078,-122.32288984
12270992,12270992,45.5158,-73.56591225
12727412,12727412,34.07384944,-81.4129
14219270,14219270,40.63658667,-111.4786032
14294095,14294095,33.9646263,-81.58480962
14572625,14572625,32.86370939,-86.13834123
14666401,14666401,43.98413355,-80.40111111
15053876,15053876,40.7779,-73.9675
15189518,15189518,36.1220839,-115.1680316
15337284,15337284,35.12334197,-80.9967
15432266,15432266,36.17822913,-86.78830734
15646356,15646356,50.9310852,4.47694444
16581162,16581162,40.715,-73.2977
16745759,16745759,36.06237,-77.81746
16988595,16988595,33.9442368,-81.5494125
16996035,16996035,39.9277,-81.5177
17116533,17116533,32.7833,-96.8
17273503,17273503,32.51827549,-93.71117245
17562073,17562073,32.80812,-116.93892
17681515,17681515,51.51198765,-0.12269497
17734782,17734782,43.8971,-78.85
17872681,17872681,36.08142882,-82.361231
17923187,17923187,31.24166944,121.49471667
18071302,18071302,40.7456891,-73.97178831
18085228,18085228,46.59444444,-81.77712
18483704,18483704,45.52250272,-80.165
18538247,18538247,34.00120323,-84.35000393
18706381,18706381,31.0741,-81.42
18782908,18782908,42.05236,-80.85
18946054,18946054,42.17524922,-71.13415517
19223245,19223245,34.6514845,-81.3136922
19453659,19453659,43.65763,-70.2006
19569358,19569358,40.90545,-73.36817
19626613,19626613,35.9992286,-83.88799382
19679588,19679588,33.81448202,-81.54723111
19929207,19929207,40.75938,-73.97116
20364570,20364570,52.0594,1.1556
20529586,20529586,40.75748,-73.96698583
21107458,21107458,33.64075563,-84.44279574
21606895,21606895,45.2667,-66.0667
22081631,22081631,40.73970859,-73.61501196
22294866,22294866,42.3,-71.8
22344024,22344024,34.08439736,-117.76835335
22557371,22557371,44.97552706,-93.22921656
22703382,22703382,34.14039805,-118.230929
22721539,22721539,44.88699272,-63.51471846
23007582,23007582,33.80426,-84.3881
23394258,23394258,33.95297621,-84.16867777
23535448,23535448,51.52734808,2.16496
23609102,23609102,43.04000252,-76.13477758
23617627,23617627,52.0667,-0.07044086
23941676,23941676,38.87877,-94.66409
24330129,24330129,40.86754,-74.16077
24514995,24514995,31.22,-81.40563509
24755071,24755071,31.50926,-82.85012
25055750,25055750,37.73999,-75.6906
25194878,25194878,33.754601,-84.379128
25202388,25202388,32.8128014,-96.8304596
25380899,25380899,39.97149923,-81.5139432
25508542,25508542,37.33731,-81.5501372
25726602,25726602,39.79674,-80.1044107
26290862,26290862,40.75775,-73.97242
26493881,26493881,40.7382,-73.58189622
27075440,27075440,36.38167659,-94.20323177
27455711,27455711,37.775,-82.35
27960839,27960839,31.65765766,-81.85589819
28382741,28382741,42.15958425,-88.14038807
28939258,28939258,36.1621,-80.2241
29253539,29253539,33.7702059,-83.5
29257016,29257016,33.94144242,-81.4570465
29854960,29854960,42.10339,-81.58044
29998633,29998633,32.394679,-81.8204051
30984346,30984346,40.0528,-74.43471028
31079109,31079109,31.99991763,-81.06339
32300069,32300069,40.7055043,-74.4060471
32329555,32329555,32.82180807,-81.06269
32612108,32612108,44.0983,-78.1241
33533387,33533387,39.85174728,-75.06922221
34934509,34934509,31.24,-81.14
35196855,35196855,33.88963761,-84.35674753
35228085,35228085,42.3578,-71.0536599
35312717,35312717,38.66792841,-80.0959778
35620284,35620284,36.01666667,-78.56002
36138505,36138505,40.8149192,-73.9436715
37591630,37591630,40.6897596,-73.8439556
38044683,38044683,41.9684173,-87.76430285
38524660,38524660,40.74593584,-73.84350331
40135220,40135220,36.21145,-84.9762499
40360183,40360183,32.86309491,-81.3758
41030101,41030101,41.19708,-73.76956
41339403,41339403,40.75943,-73.9892799
41431349,41431349,33.76396812,-83.85968
41901869,41901869,32.52153692,-84.95906889
42049803,42049803,38.2289,-85.6130845
42323552,42323552,44.9556672,-81.3078477
43002297,43002297,40.7142,-74.0064
43150921,43150921,56.29756259,-2.64504433
