user,user,lat,long
6057882,6057882,35.6321642,139.88670557
6409412,6409412,50.9833,-1.03333
7692442,7692442,38.88238458,-77.30008312
9745112,9745112,41.58001852,-81.41926199
10524862,10524862,39.57679,-76.3678
14138190,14138190,41.89801674,-87.62283862
14386940,14386940,42.0425,-80.68152
14572625,14572625,32.89906949,-86.13834123
15053876,15053876,43.64721,-79.37933
15337284,15337284,35.1032177,-89.8045225
15432266,15432266,36.17825746,-86.77683223
15646356,15646356,50.90951108,5.28333333
15691524,15691524,37.91,-82.21323219
16581162,16581162,40.98254138,-73.82527468
16615404,16615404,31.22,-81.49
16716202,16716202,45.4581504,121.805278
16988595,16988595,37.8327,-117.839479
17039770,17039770,40.7142,-74.0064
17116533,17116533,32.791637,-96.80431
17442997,17442997,36.15936801,-86.77794512
17642508,17642508,42.45976226,-73.24908461
17681515,17681515,51.50711486,0.00404687
17734782,17734782,43.9354299,-78.85969
17872681,17872681,36.1397513,-115.16967594
18071302,18071302,40.7456891,-73.9881344
18538247,18538247,33.81324,-84.3689799
18641568,18641568,35.92864,-84.86176
18706381,18706381,31.1935508,-81.485407
18782908,18782908,33.47576,-81.96877
18791913,18791913,39.21,-81.07
18946054,18946054,33.7510368,-82.4263229
19223245,19223245,34.65192304,-84.47508795
19453659,19453659,43.6651,-70.2691
19626613,19626613,35.9729,-82.37
19679588,19679588,33.81224332,-117.91666244
19929207,19929207,40.72008,-74.00499
19947291,19947291,39.0444,-95.7635
20165431,20165431,38.83985,-77.06129
20245148,20245148,48.86335964,2.7845192
20364570,20364570,52.0594,1.1556
21107458,21107458,43.53933,-79.66246
21198215,21198215,38.85259,-77.04251594
22081631,22081631,40.82954,-73.92643822
22557371,22557371,44.9693608,-93.51897401
22682484,22682484,40.77067999,-73.86340328
22703382,22703382,34.11905656,153.10887351
23007582,23007582,33.66133844,-84.36954919
23394258,23394258,34.01923624,-84.14230227
23535448,23535448,51.5396,4.3525
23609102,23609102,36.43,-80.0
23617627,23617627,53.21373478,-0.56708
23749258,23749258,52.1833,-1.7
23941676,23941676,53.81666667,-3.05
24330129,24330129,40.819444,-73.975833
25055750,25055750,36.81594851,-76.07153513
25194878,25194878,32.42622,-86.13963
25202388,25202388,32.89398,-96.8
25380899,25380899,39.97149923,-83.00154589
25508542,25508542,37.33731,-81.5578708
26092469,26092469,51.34768802,-2.98109293
26290862,26290862,31.04741,-81.42068
26493881,26493881,40.68056381,-73.587
27455711,27455711,42.9047,-77.03660488
28725138,28725138,40.703,-73.3178
28939258,28939258,48.8567,2.3508
29253539,29253539,33.770125,-84.744393
29998633,29998633,32.394679,-81.8204051
30186596,30186596,39.29847062,-75.61092868
30212242,30212242,42.30739208,-70.98985332
30379580,30379580,38.40177679,-82.71324181
30984346,30984346,39.9627,-76.728
32300069,32300069,40.6989,-74.4066
32329555,32329555,32.7,-82.39099629
32612108,32612108,43.916,-78.956
34506051,34506051,41.8853035,-87.6195526
34926548,34926548,32.88,-79.92
34934509,34934509,31.36,-81.65
35196855,35196855,33.7896361,-84.31401
35228085,35228085,42.36084,-71.05662
36138505,36138505,40.8149192,-73.9436715
37591630,37591630,40.6897596,100.494
38524660,38524660,40.8509821,-73.7885407
40852427,40852427,39.93369054,-75.15909974
41030101,41030101,43.0,-73.96694444
41061127,41061127,33.75955322,-81.4444
41339403,41339403,40.466594,-79.9557877
41995398,41995398,41.7996949,-84.43262004
42049803,42049803,38.2559,-85.7011
42323552,42323552,36.1142062,-84.44209955
43002297,43002297,33.91693768,-81.5494125
43150921,43150921,56.29756259,-2.64504433
43268079,43268079,33.79,-81.46017
43574503,43574503,33.95318036,-80.77285767
43879895,43879895,51.60231598,-1.22541401
44859513,44859513,37.8327,-122.2838
45425213,45425213,36.12052557,-115.18669196
45744330,45744330,54.61472842,-5.87051868
45956963,45956963,45.8892,-121.56441557
46722208,46722208,39.998,-75.1448
46742666,46742666,34.2232,-77.9121
49721476,49721476,38.89110149,-77.03256389
49789186,49789186,34.0399008,-80.23938
