user,user,lat,long
8160512,8160512,40.4048,-105.086
8313462,8313462,39.08361111,-77.14833333
9774972,9774972,39.65282157,-77.624646
15402455,15402455,40.72618,-74.0451
17521364,17521364,43.03638,-77.66668
18067996,18067996,40.72135198,-73.99655105
18569277,18569277,35.97314068,-75.54583333
19026027,19026027,40.7524183,-73.977933
25897909,25897909,40.44579619,-80.01160093
26185126,26185126,20.6827596,-103.27391771
31580462,31580462,41.2721,-72.94949975
31915045,31915045,36.84558526,-76.29387892
32124624,32124624,35.2577138,-75.5206993
32555708,32555708,34.256966,-118.31116
34924296,34924296,18.45,-65.98
35148553,35148553,40.4201993,-80.43433169
39937628,39937628,38.9483,-76.9858
45919388,45919388,43.65434841,-79.37897041
57988004,57988004,40.9785003,-75.2217937
64057515,64057515,43.6651,-70.2691
66320861,66320861,35.26274,-75.56758
70489428,70489428,39.4011,-76.6023
95285217,95285217,34.07778,-117.8846436
100403637,100403637,35.932,-75.6151
113935507,113935507,37.42288,-77.64863
122402009,122402009,36.09984391,-80.23846095
127682811,127682811,42.47916667,-71.15277778
150758689,150758689,35.58355835,-77.37157005
153234894,153234894,35.22611969,-75.63637912
181786670,181786670,35.0315,-76.6923
259713506,259713506,37.53966,-77.55883
273348403,273348403,40.05883897,-75.86483
276781594,276781594,42.22639652,-72.49511374
309103491,309103491,29.96372,-90.05979
341623601,341623601,40.66527778,-73.06833333
350516994,350516994,38.9035187,-77.0341263
385899644,385899644,39.93245709,32.82917075
389926117,389926117,18.42245326,-66.09992981
405874317,405874317,35.71083784,-117.11951494
449076145,449076145,36.10569049,-75.78148761
509163433,509163433,36.2025099,-75.86483
556243047,556243047,40.1834,-75.5202
770559404,770559404,38.4764,-78.86905
913238424,913238424,40.93563906,-74.07647362
956602764,956602764,35.7781499,144.967
1009654759,1009654759,40.76933741,-73.86214614
1064647765,1064647765,39.00955,-74.79226
2196668954,2196668954,54.1133764,-112.4711186
2706333926,2706333926,38.8661,-77.8447
2878157795,2878157795,36.49264578,-76.16557818
2970019484,2970019484,38.9186,-77.2297
4460389937,4460389937,36.0203094,-75.6546173
869968800850083843,869968800850083843,34.7976,-76.45742
